date,brand,product_category,region,sales_volume,revenue,avg_price,cost,profit,customer_satisfaction,year,quarter,month_name,market_share
2022-03-01,Brand B,Kitchen,East,1066,179192.73,168.07,120458.14,58734.59,8.6,2022,Q1,March,5.49
2022-03-01,Brand B,Kitchen,West,1331,227381.66,170.73,151620.03,75761.63,7.9,2022,Q1,March,6.96
2022-03-01,Brand B,Kitchen,Central,1136,203834.36,179.34,122565.64,81268.72,7.8,2022,Q1,March,6.24
2022-03-01,Brand C,Electronics,North,750,339673.92,452.51,209967.24,129706.68,7.9,2022,Q1,March,3.08
2022-03-01,Brand C,Electronics,South,803,396575.14,493.65,270362.86,126212.28,7.6,2022,Q1,March,3.6
2022-03-01,Brand C,Electronics,East,763,358235.63,469.29,236087.85,122147.78,7.6,2022,Q1,March,3.25
2022-03-01,Brand C,Electronics,West,853,401686.67,470.7,263187.0,138499.67,7.7,2022,Q1,March,3.64
2022-03-01,Brand C,Electronics,Central,772,383151.42,496.3,259148.52,124002.9,7.4,2022,Q1,March,3.48
2022-03-01,Brand C,Home Appliances,North,1015,337133.59,332.08,232438.51,104695.08,8.1,2022,Q1,March,4.7
2022-03-01,Brand C,Home Appliances,South,893,282949.33,316.62,177371.81,105577.52,7.8,2022,Q1,March,3.95
2022-03-01,Brand C,Home Appliances,East,950,308475.85,324.45,189384.31,119091.54,8.1,2022,Q1,March,4.3
2022-03-01,Brand C,Home Appliances,West,1047,349023.96,333.35,215406.39,133617.56,7.6,2022,Q1,March,4.87
2022-03-01,Brand C,Home Appliances,Central,782,270814.96,346.28,165677.85,105137.11,7.9,2022,Q1,March,3.78
2022-03-01,Brand C,Personal Care,North,1022,48838.29,47.76,32484.4,16353.89,8.1,2022,Q1,March,4.48
2022-03-01,Brand C,Personal Care,South,1000,45194.21,45.18,27735.17,17459.04,8.2,2022,Q1,March,4.14
2022-03-01,Brand C,Personal Care,East,1220,58516.35,47.96,38623.81,19892.53,8.0,2022,Q1,March,5.36
2022-03-01,Brand C,Personal Care,West,990,48981.56,49.47,31440.14,17541.42,7.7,2022,Q1,March,4.49
2022-03-01,Brand C,Personal Care,Central,1103,50028.82,45.35,30849.19,19179.63,8.0,2022,Q1,March,4.59
2022-03-01,Brand C,Kitchen,North,759,109382.04,143.97,68312.9,41069.14,7.7,2022,Q1,March,3.35
2022-03-01,Brand C,Kitchen,South,813,114236.5,140.44,76756.03,37480.47,7.6,2022,Q1,March,3.5
2022-03-01,Brand C,Kitchen,East,885,125917.48,142.16,83907.27,42010.21,8.2,2022,Q1,March,3.86
2022-03-01,Brand C,Kitchen,West,929,128615.08,138.44,77570.11,51044.97,7.6,2022,Q1,March,3.94
2022-03-01,Brand C,Kitchen,Central,893,121574.66,136.11,78979.35,42595.31,7.9,2022,Q1,March,3.72
2022-03-01,Brand D,Electronics,North,540,235946.83,436.51,144083.25,91863.58,6.6,2022,Q1,March,2.14
2022-03-01,Brand D,Electronics,South,607,258177.09,424.81,172679.23,85497.86,6.9,2022,Q1,March,2.34
2022-03-01,Brand D,Electronics,East,525,230479.99,438.56,156712.93,73767.06,7.2,2022,Q1,March,2.09
2022-03-01,Brand D,Electronics,West,529,227251.91,428.83,144554.34,82697.56,6.6,2022,Q1,March,2.06
2022-03-01,Brand D,Electronics,Central,640,262130.64,409.56,182187.01,79943.62,6.9,2022,Q1,March,2.38
2022-03-01,Brand D,Home Appliances,North,547,163496.01,298.75,112369.92,51126.09,7.2,2022,Q1,March,2.28
2022-03-01,Brand D,Home Appliances,South,659,199450.62,302.22,133477.87,65972.75,7.3,2022,Q1,March,2.78
2022-03-01,Brand D,Home Appliances,East,558,166118.92,297.19,103346.06,62772.86,7.5,2022,Q1,March,2.32
2022-03-01,Brand D,Home Appliances,West,684,194365.56,283.8,130333.29,64032.27,7.4,2022,Q1,March,2.71
2022-03-01,Brand D,Home Appliances,Central,546,163672.54,299.52,113187.56,50484.99,6.5,2022,Q1,March,2.28
2022-03-01,Brand D,Personal Care,North,677,28223.21,41.64,19542.87,8680.34,7.5,2022,Q1,March,2.59
2022-03-01,Brand D,Personal Care,South,725,30741.5,42.39,21094.95,9646.55,7.3,2022,Q1,March,2.82
2022-03-01,Brand D,Personal Care,East,605,26566.3,43.9,16038.1,10528.21,7.1,2022,Q1,March,2.44
2022-03-01,Brand D,Personal Care,West,588,24045.1,40.89,14612.1,9433.01,7.2,2022,Q1,March,2.2
2022-03-01,Brand D,Personal Care,Central,609,26471.74,43.46,16056.05,10415.69,6.8,2022,Q1,March,2.43
2022-03-01,Brand D,Kitchen,North,791,103834.46,131.21,65610.43,38224.04,7.1,2022,Q1,March,3.18
2022-03-01,Brand D,Kitchen,South,872,112555.66,128.98,70155.48,42400.17,6.5,2022,Q1,March,3.45
2022-03-01,Brand D,Kitchen,East,868,105487.53,121.4,72519.53,32968.0,7.0,2022,Q1,March,3.23
2022-03-01,Brand D,Kitchen,West,885,116226.63,131.31,81334.63,34892.0,6.9,2022,Q1,March,3.56
2022-03-01,Brand D,Kitchen,Central,844,106656.46,126.25,69112.06,37544.4,7.1,2022,Q1,March,3.27
2022-03-01,Brand E,Electronics,North,474,198959.43,419.36,134661.18,64298.25,6.7,2022,Q1,March,1.8
2022-03-01,Brand E,Electronics,South,416,170575.76,409.5,106418.42,64157.35,6.4,2022,Q1,March,1.55
2022-03-01,Brand E,Electronics,East,408,159728.6,391.49,100570.05,59158.55,6.5,2022,Q1,March,1.45
2022-03-01,Brand E,Electronics,West,368,140104.62,380.71,97901.22,42203.4,6.7,2022,Q1,March,1.27
2022-03-01,Brand E,Electronics,Central,411,167680.72,407.19,104268.13,63412.59,7.2,2022,Q1,March,1.52
2022-03-01,Brand E,Home Appliances,North,529,142155.0,268.5,91229.12,50925.88,7.2,2022,Q1,March,1.98
2022-03-01,Brand E,Home Appliances,South,552,154223.89,279.09,101994.6,52229.29,6.5,2022,Q1,March,2.15
2022-03-01,Brand E,Home Appliances,East,559,152427.23,272.49,105826.14,46601.09,6.9,2022,Q1,March,2.13
2022-03-01,Brand E,Home Appliances,West,503,141105.67,280.36,87918.28,53187.39,6.5,2022,Q1,March,1.97
2022-03-01,Brand E,Home Appliances,Central,446,121145.62,271.22,82131.7,39013.92,6.7,2022,Q1,March,1.69
2022-03-01,Brand E,Personal Care,North,449,18815.47,41.88,12952.17,5863.3,7.2,2022,Q1,March,1.73
2022-03-01,Brand E,Personal Care,South,594,23021.4,38.7,14725.05,8296.36,7.1,2022,Q1,March,2.11
2022-03-01,Brand E,Personal Care,East,548,21180.15,38.62,14436.03,6744.11,6.5,2022,Q1,March,1.94
2022-03-01,Brand E,Personal Care,West,475,19074.4,40.15,12575.64,6498.76,6.9,2022,Q1,March,1.75
2022-03-01,Brand E,Personal Care,Central,454,18867.81,41.51,11821.81,7045.99,6.4,2022,Q1,March,1.73
2022-03-01,Brand E,Kitchen,North,612,76844.53,125.47,52731.69,24112.83,7.1,2022,Q1,March,2.35
2022-03-01,Brand E,Kitchen,South,574,69235.24,120.61,42143.4,27091.84,6.7,2022,Q1,March,2.12
2022-03-01,Brand E,Kitchen,East,527,61784.75,117.12,41540.48,20244.27,6.8,2022,Q1,March,1.89
2022-03-01,Brand E,Kitchen,West,479,55936.66,116.64,37383.92,18552.74,6.4,2022,Q1,March,1.71
2022-03-01,Brand E,Kitchen,Central,606,72719.09,119.94,47126.24,25592.85,6.9,2022,Q1,March,2.23
2022-04-01,Brand A,Electronics,North,1450,714304.03,492.39,464297.62,250006.41,7.8,2022,Q2,April,5.53
2022-04-01,Brand A,Electronics,South,1347,658294.2,488.35,427891.23,230402.97,8.0,2022,Q2,April,5.1
2022-04-01,Brand A,Electronics,East,1439,731346.3,507.92,475375.09,255971.2,8.0,2022,Q2,April,5.66
2022-04-01,Brand A,Electronics,West,1467,749082.33,510.42,486903.52,262178.82,8.0,2022,Q2,April,5.8
2022-04-01,Brand A,Electronics,Central,1400,712730.86,509.01,463275.06,249455.8,7.8,2022,Q2,April,5.52
2022-04-01,Brand A,Home Appliances,North,1163,393347.76,338.05,255676.05,137671.72,8.0,2022,Q2,April,4.51
2022-04-01,Brand A,Home Appliances,South,1202,400971.48,333.52,260631.46,140340.02,8.0,2022,Q2,April,4.59
2022-04-01,Brand A,Home Appliances,East,961,330857.05,344.23,215057.09,115799.97,7.9,2022,Q2,April,3.79
2022-04-01,Brand A,Home Appliances,West,971,350837.0,361.13,228044.05,122792.95,8.0,2022,Q2,April,4.02
2022-04-01,Brand A,Home Appliances,Central,1083,360671.64,332.72,234436.57,126235.07,7.4,2022,Q2,April,4.13
2022-04-01,Brand A,Personal Care,North,1243,65188.0,52.41,42372.2,22815.8,7.8,2022,Q2,April,5.22
2022-04-01,Brand A,Personal Care,South,1115,56504.84,50.67,36728.15,19776.7,7.7,2022,Q2,April,4.52
2022-04-01,Brand A,Personal Care,East,1302,62572.25,48.03,40671.96,21900.29,7.9,2022,Q2,April,5.01
2022-04-01,Brand A,Personal Care,West,1216,63647.83,52.31,41371.09,22276.74,7.5,2022,Q2,April,5.09
2022-04-01,Brand A,Personal Care,Central,1249,65177.41,52.16,42365.32,22812.09,7.3,2022,Q2,April,5.22
2022-04-01,Brand A,Kitchen,North,1291,197351.48,152.82,128278.46,69073.02,7.2,2022,Q2,April,5.21
2022-04-01,Brand A,Kitchen,South,1073,164375.98,153.12,106844.39,57531.59,7.2,2022,Q2,April,4.34
2022-04-01,Brand A,Kitchen,East,1169,172766.56,147.69,112298.27,60468.3,7.8,2022,Q2,April,4.56
2022-04-01,Brand A,Kitchen,West,986,153407.43,155.57,99714.83,53692.6,8.1,2022,Q2,April,4.05
2022-04-01,Brand A,Kitchen,Central,1302,200214.53,153.74,130139.45,70075.09,7.3,2022,Q2,April,5.29
2022-04-01,Brand B,Electronics,North,1811,991857.24,547.66,597308.68,394548.55,8.0,2022,Q2,April,7.68
2022-04-01,Brand B,Electronics,South,1675,989235.53,590.55,661135.32,328100.2,8.1,2022,Q2,April,7.66
2022-04-01,Brand B,Electronics,East,1566,945630.53,603.58,607679.32,337951.21,8.2,2022,Q2,April,7.32
2022-04-01,Brand B,Electronics,West,1511,894569.99,591.95,598796.72,295773.27,7.9,2022,Q2,April,6.93
2022-04-01,Brand B,Electronics,Central,1470,860655.86,585.38,572724.41,287931.45,8.0,2022,Q2,April,6.67
2022-04-01,Brand B,Home Appliances,North,1749,679475.18,388.46,437061.19,242414.0,8.6,2022,Q2,April,7.78
2022-04-01,Brand B,Home Appliances,South,1503,613609.3,408.08,392562.34,221046.96,8.0,2022,Q2,April,7.03
2022-04-01,Brand B,Home Appliances,East,1764,703763.86,398.85,485181.79,218582.07,7.9,2022,Q2,April,8.06
2022-04-01,Brand B,Home Appliances,West,1408,540209.08,383.63,359329.08,180880.0,8.1,2022,Q2,April,6.19
2022-04-01,Brand B,Home Appliances,Central,1709,686105.02,401.42,478091.25,208013.77,7.9,2022,Q2,April,7.86
2022-04-01,Brand B,Personal Care,North,1400,82728.92,59.09,56015.11,26713.82,8.5,2022,Q2,April,6.62
2022-04-01,Brand B,Personal Care,South,1359,79148.99,58.23,48528.18,30620.8,7.7,2022,Q2,April,6.33
2022-04-01,Brand B,Personal Care,East,1419,82590.24,58.17,56132.76,26457.47,8.2,2022,Q2,April,6.61
2022-04-01,Brand B,Personal Care,West,1115,61759.29,55.34,41289.58,20469.71,8.1,2022,Q2,April,4.94
2022-04-01,Brand B,Personal Care,Central,1147,65918.42,57.45,39974.31,25944.11,8.3,2022,Q2,April,5.28
2022-04-01,Brand B,Kitchen,North,1303,231567.34,177.63,146127.37,85439.97,8.2,2022,Q2,April,6.11
2022-04-01,Brand B,Kitchen,South,1195,197402.97,165.12,126189.72,71213.25,8.2,2022,Q2,April,5.21
2022-04-01,Brand B,Kitchen,East,1442,243685.95,168.91,163147.3,80538.65,8.6,2022,Q2,April,6.43
2022-04-01,Brand B,Kitchen,West,1518,249848.43,164.56,161914.45,87933.98,7.8,2022,Q2,April,6.6
2022-04-01,Brand B,Kitchen,Central,1292,233771.37,180.89,143593.96,90177.41,8.2,2022,Q2,April,6.17
2022-04-01,Brand C,Electronics,North,987,478640.34,484.62,313971.24,164669.09,7.3,2022,Q2,April,3.71
2022-04-01,Brand C,Electronics,South,904,430254.15,475.84,261932.98,168321.17,7.7,2022,Q2,April,3.33
2022-04-01,Brand C,Electronics,East,820,373212.52,454.98,238741.19,134471.34,7.4,2022,Q2,April,2.89
2022-04-01,Brand C,Electronics,West,973,471020.3,484.0,320321.44,150698.86,7.5,2022,Q2,April,3.65
2022-04-01,Brand C,Electronics,Central,858,391755.28,456.22,259985.66,131769.62,8.0,2022,Q2,April,3.03
2022-04-01,Brand C,Home Appliances,North,910,316088.38,347.0,191295.78,124792.6,7.8,2022,Q2,April,3.62
2022-04-01,Brand C,Home Appliances,South,1126,388391.21,344.83,260769.24,127621.98,8.1,2022,Q2,April,4.45
2022-04-01,Brand C,Home Appliances,East,1008,345983.61,342.97,210362.01,135621.6,8.2,2022,Q2,April,3.96
2022-04-01,Brand C,Home Appliances,West,1074,368769.34,343.05,237941.71,130827.62,7.9,2022,Q2,April,4.22
2022-04-01,Brand C,Home Appliances,Central,1068,363413.85,340.2,221014.85,142398.99,7.4,2022,Q2,April,4.16
2022-04-01,Brand C,Personal Care,North,1175,53926.89,45.88,37057.39,16869.5,7.5,2022,Q2,April,4.32
2022-04-01,Brand C,Personal Care,South,1453,67909.12,46.73,41982.22,25926.9,8.1,2022,Q2,April,5.43
2022-04-01,Brand C,Personal Care,East,1332,63275.76,47.49,41479.56,21796.2,8.0,2022,Q2,April,5.06
2022-04-01,Brand C,Personal Care,West,1168,58243.73,49.86,40623.8,17619.93,8.0,2022,Q2,April,4.66
2022-04-01,Brand C,Personal Care,Central,1157,55956.24,48.36,33977.74,21978.5,7.3,2022,Q2,April,4.48
2022-04-01,Brand C,Kitchen,North,933,132548.56,141.97,91037.96,41510.6,8.0,2022,Q2,April,3.5
2022-04-01,Brand C,Kitchen,South,1080,152775.77,141.44,96950.51,55825.26,7.7,2022,Q2,April,4.03
2022-04-01,Brand C,Kitchen,East,1154,156902.0,135.95,107745.1,49156.9,7.9,2022,Q2,April,4.14
2022-04-01,Brand C,Kitchen,West,988,144006.07,145.71,93411.97,50594.1,8.2,2022,Q2,April,3.8
2022-04-01,Brand C,Kitchen,Central,1127,159465.03,141.38,100093.45,59371.57,7.9,2022,Q2,April,4.21
2022-04-01,Brand D,Electronics,North,741,305828.15,412.7,202548.96,103279.19,7.1,2022,Q2,April,2.37
2022-04-01,Brand D,Electronics,South,705,288820.95,409.34,193967.09,94853.85,7.4,2022,Q2,April,2.24
2022-04-01,Brand D,Electronics,East,596,246687.37,413.85,171975.51,74711.86,6.7,2022,Q2,April,1.91
2022-04-01,Brand D,Electronics,West,729,309826.29,424.67,193555.64,116270.65,7.4,2022,Q2,April,2.4
2022-04-01,Brand D,Electronics,Central,648,276078.5,425.63,175564.76,100513.74,7.1,2022,Q2,April,2.14
2022-04-01,Brand D,Home Appliances,North,629,185367.17,294.26,129190.02,56177.15,6.8,2022,Q2,April,2.12
2022-04-01,Brand D,Home Appliances,South,733,214436.19,292.3,145247.78,69188.41,6.6,2022,Q2,April,2.46
2022-04-01,Brand D,Home Appliances,East,799,236731.14,296.13,147626.74,89104.41,6.6,2022,Q2,April,2.71
2022-04-01,Brand D,Home Appliances,West,631,188169.59,298.09,119243.13,68926.46,7.3,2022,Q2,April,2.16
2022-04-01,Brand D,Home Appliances,Central,686,198998.53,290.02,131680.21,67318.32,7.2,2022,Q2,April,2.28
2022-04-01,Brand D,Personal Care,North,667,27437.44,41.09,16563.08,10874.36,7.2,2022,Q2,April,2.2
2022-04-01,Brand D,Personal Care,South,778,32995.76,42.39,22582.86,10412.9,7.3,2022,Q2,April,2.64
2022-04-01,Brand D,Personal Care,East,760,33528.51,44.07,20807.26,12721.25,6.6,2022,Q2,April,2.68
2022-04-01,Brand D,Personal Care,West,690,28052.23,40.62,18321.39,9730.84,7.4,2022,Q2,April,2.25
2022-04-01,Brand D,Personal Care,Central,639,26146.02,40.89,16869.93,9276.09,7.4,2022,Q2,April,2.09
2022-04-01,Brand D,Kitchen,North,856,109313.6,127.59,66042.61,43270.99,6.6,2022,Q2,April,2.89
2022-04-01,Brand D,Kitchen,South,1039,138651.1,133.43,83259.16,55391.95,7.5,2022,Q2,April,3.66
2022-04-01,Brand D,Kitchen,East,944,124867.07,132.19,80598.45,44268.63,7.0,2022,Q2,April,3.3
2022-04-01,Brand D,Kitchen,West,903,117146.72,129.63,71924.0,45222.72,6.5,2022,Q2,April,3.09
2022-04-01,Brand D,Kitchen,Central,854,111179.25,130.11,68951.74,42227.51,7.2,2022,Q2,April,2.94
2022-04-01,Brand E,Electronics,North,564,216559.83,383.76,144501.76,72058.07,6.7,2022,Q2,April,1.68
2022-04-01,Brand E,Electronics,South,549,212593.84,387.09,142281.11,70312.74,7.1,2022,Q2,April,1.65
2022-04-01,Brand E,Electronics,East,560,228334.0,407.33,148352.59,79981.41,6.9,2022,Q2,April,1.77
2022-04-01,Brand E,Electronics,West,549,221283.21,402.82,133442.34,87840.87,7.2,2022,Q2,April,1.71
2022-04-01,Brand E,Electronics,Central,522,212776.05,407.06,132254.68,80521.37,7.0,2022,Q2,April,1.65
2022-04-01,Brand E,Home Appliances,North,547,155547.38,284.23,94986.45,60560.92,7.0,2022,Q2,April,1.78
2022-04-01,Brand E,Home Appliances,South,649,173760.29,267.35,121235.58,52524.71,6.7,2022,Q2,April,1.99
2022-04-01,Brand E,Home Appliances,East,628,180839.52,287.91,118757.61,62081.91,7.0,2022,Q2,April,2.07
2022-04-01,Brand E,Home Appliances,West,629,174552.23,277.32,110439.77,64112.45,7.0,2022,Q2,April,2.0
2022-04-01,Brand E,Home Appliances,Central,617,177420.77,287.34,120607.33,56813.44,6.7,2022,Q2,April,2.03
2022-04-01,Brand E,Personal Care,North,657,25314.27,38.48,16566.9,8747.38,6.3,2022,Q2,April,2.03
2022-04-01,Brand E,Personal Care,South,568,22454.93,39.47,14362.56,8092.37,7.0,2022,Q2,April,1.8
2022-04-01,Brand E,Personal Care,East,580,23100.76,39.79,14409.2,8691.56,6.7,2022,Q2,April,1.85
2022-04-01,Brand E,Personal Care,West,551,21116.07,38.29,13943.89,7172.18,7.0,2022,Q2,April,1.69
2022-04-01,Brand E,Personal Care,Central,622,24793.35,39.85,15817.63,8975.73,7.2,2022,Q2,April,1.98
2022-04-01,Brand E,Kitchen,North,639,76585.54,119.75,46147.71,30437.84,6.6,2022,Q2,April,2.02
2022-04-01,Brand E,Kitchen,South,613,72821.53,118.79,47917.82,24903.71,6.8,2022,Q2,April,1.92
2022-04-01,Brand E,Kitchen,East,656,80865.42,123.18,55093.49,25771.92,7.0,2022,Q2,April,2.14
2022-04-01,Brand E,Kitchen,West,722,82557.89,114.22,51151.04,31406.85,6.3,2022,Q2,April,2.18
2022-04-01,Brand E,Kitchen,Central,664,82856.24,124.78,51731.15,31125.09,7.2,2022,Q2,April,2.19
2022-05-01,Brand A,Electronics,North,1275,665275.65,521.72,432429.17,232846.48,7.6,2022,Q2,May,4.83
2022-05-01,Brand A,Electronics,South,1293,645731.17,499.29,419725.26,226005.91,7.5,2022,Q2,May,4.69
2022-05-01,Brand A,Electronics,East,1374,673826.2,490.36,437987.03,235839.17,8.0,2022,Q2,May,4.89
2022-05-01,Brand A,Electronics,West,1486,729074.99,490.57,473898.74,255176.25,7.8,2022,Q2,May,5.3
2022-05-01,Brand A,Electronics,Central,1564,764311.61,488.63,496802.54,267509.06,7.6,2022,Q2,May,5.55
2022-05-01,Brand A,Home Appliances,North,1065,361042.69,338.84,234677.75,126364.94,7.9,2022,Q2,May,3.9
2022-05-01,Brand A,Home Appliances,South,1086,381406.24,350.88,247914.05,133492.18,7.9,2022,Q2,May,4.12
2022-05-01,Brand A,Home Appliances,East,1060,373537.18,352.36,242799.16,130738.01,7.5,2022,Q2,May,4.03
2022-05-01,Brand A,Home Appliances,West,1368,478280.51,349.42,310882.33,167398.18,8.0,2022,Q2,May,5.16
2022-05-01,Brand A,Home Appliances,Central,1219,407492.36,334.02,264870.03,142622.33,7.8,2022,Q2,May,4.4
2022-05-01,Brand A,Personal Care,North,1516,76582.18,50.51,49778.41,26803.76,8.0,2022,Q2,May,5.5
2022-05-01,Brand A,Personal Care,South,1489,72440.94,48.64,47086.61,25354.33,7.4,2022,Q2,May,5.21
2022-05-01,Brand A,Personal Care,East,1379,68379.02,49.56,44446.36,23932.66,8.0,2022,Q2,May,4.92
2022-05-01,Brand A,Personal Care,West,1495,73686.49,49.27,47896.22,25790.27,7.4,2022,Q2,May,5.3
2022-05-01,Brand A,Personal Care,Central,1447,70758.84,48.87,45993.24,24765.59,8.0,2022,Q2,May,5.09
2022-05-01,Brand A,Kitchen,North,1239,189055.72,152.51,122886.22,66169.5,7.3,2022,Q2,May,4.63
2022-05-01,Brand A,Kitchen,South,1315,196412.91,149.28,127668.39,68744.52,7.8,2022,Q2,May,4.81
2022-05-01,Brand A,Kitchen,East,1142,175400.11,153.55,114010.07,61390.04,8.1,2022,Q2,May,4.29
2022-05-01,Brand A,Kitchen,West,1160,167083.59,143.94,108604.33,58479.26,7.2,2022,Q2,May,4.09
2022-05-01,Brand A,Kitchen,Central,1322,200523.57,151.61,130340.32,70183.25,7.7,2022,Q2,May,4.91
2022-05-01,Brand B,Electronics,North,1701,967748.0,568.73,638179.13,329568.87,8.2,2022,Q2,May,7.03
2022-05-01,Brand B,Electronics,South,2121,1175339.01,554.1,786906.46,388432.55,8.1,2022,Q2,May,8.54
2022-05-01,Brand B,Electronics,East,1810,1063718.14,587.51,711886.58,351831.57,8.7,2022,Q2,May,7.73
2022-05-01,Brand B,Electronics,West,1644,907942.24,552.24,610531.12,297411.11,8.3,2022,Q2,May,6.59
2022-05-01,Brand B,Electronics,Central,1725,950179.11,550.82,578246.54,371932.58,8.6,2022,Q2,May,6.9
2022-05-01,Brand B,Home Appliances,North,1539,608667.67,395.39,378996.44,229671.22,8.1,2022,Q2,May,6.57
2022-05-01,Brand B,Home Appliances,South,1477,595666.46,403.27,361427.33,234239.13,8.5,2022,Q2,May,6.43
2022-05-01,Brand B,Home Appliances,East,1560,630695.76,404.11,433923.67,196772.09,8.4,2022,Q2,May,6.81
2022-05-01,Brand B,Home Appliances,West,1712,677361.1,395.43,428972.92,248388.19,8.4,2022,Q2,May,7.31
2022-05-01,Brand B,Home Appliances,Central,1947,796617.59,409.01,522404.56,274213.03,8.4,2022,Q2,May,8.6
2022-05-01,Brand B,Personal Care,North,1373,75492.4,54.97,49540.35,25952.05,8.7,2022,Q2,May,5.43
2022-05-01,Brand B,Personal Care,South,1252,73394.13,58.59,45511.21,27882.92,8.2,2022,Q2,May,5.28
2022-05-01,Brand B,Personal Care,East,1219,69795.21,57.21,47154.78,22640.43,8.0,2022,Q2,May,5.02
2022-05-01,Brand B,Personal Care,West,1456,86220.95,59.2,59726.79,26494.17,7.9,2022,Q2,May,6.2
2022-05-01,Brand B,Personal Care,Central,1345,74698.5,55.5,52232.8,22465.7,8.6,2022,Q2,May,5.37
2022-05-01,Brand B,Kitchen,North,1560,278391.31,178.4,181537.8,96853.51,8.3,2022,Q2,May,6.81
2022-05-01,Brand B,Kitchen,South,1351,239161.55,176.9,146551.35,92610.21,8.5,2022,Q2,May,5.85
2022-05-01,Brand B,Kitchen,East,1672,294523.58,176.1,177779.15,116744.42,8.0,2022,Q2,May,7.21
2022-05-01,Brand B,Kitchen,West,1432,243636.54,170.09,148317.22,95319.32,8.6,2022,Q2,May,5.96
2022-05-01,Brand B,Kitchen,Central,1566,265032.67,169.15,169540.91,95491.76,8.1,2022,Q2,May,6.49
2022-05-01,Brand C,Electronics,North,1084,516125.56,475.74,357127.51,158998.06,7.8,2022,Q2,May,3.75
2022-05-01,Brand C,Electronics,South,1208,594252.71,491.69,368942.42,225310.29,8.2,2022,Q2,May,4.32
2022-05-01,Brand C,Electronics,East,931,456703.12,490.08,291405.06,165298.06,8.2,2022,Q2,May,3.32
2022-05-01,Brand C,Electronics,West,1169,572447.49,489.53,388693.59,183753.9,7.6,2022,Q2,May,4.16
2022-05-01,Brand C,Electronics,Central,920,433088.76,470.39,267368.41,165720.35,8.0,2022,Q2,May,3.15
2022-05-01,Brand C,Home Appliances,North,1116,388748.17,348.31,258166.57,130581.6,8.1,2022,Q2,May,4.19
2022-05-01,Brand C,Home Appliances,South,1041,358702.08,344.54,248320.74,110381.34,7.8,2022,Q2,May,3.87
